time,speed,step_frequency,heart_rate
2025-07-15 22:50:05.752233,0.1507320919999999,15,91
2025-07-15 22:50:07.814618,0.133240996,15,90
2025-07-15 22:50:09.877295,0.323585276,15,90
2025-07-15 22:50:11.939643,0.10803324,15,89
2025-07-15 22:50:14.002183,0.093114364,15,89
2025-07-15 22:50:16.065324,0.11832212,14,89
2025-07-15 22:50:18.127733,0.014918876,12,89
2025-07-15 22:50:20.190430,0.057617728,11,89
2025-07-15 22:50:22.252897,0.029837752,9,89
2025-07-15 22:50:24.314982,0.133240996,7,89
2025-07-15 22:50:26.377737,0.113692124,5,89
2025-07-15 22:50:28.440580,0.04629996,5,90
2025-07-15 22:50:30.503102,0.0771666,4,92
2025-07-15 22:50:32.565241,0.086426592,2,93
2025-07-15 22:50:34.627762,0.073565492,0,94
2025-07-15 22:50:36.690316,0.021092204,0,92
2025-07-15 22:50:38.753368,0.294776412,0,89
2025-07-15 22:50:40.815503,1.097309052,2,91
2025-07-15 22:50:42.878023,1.07261574,5,91
2025-07-15 22:50:44.940703,1.323664412,8,93
2025-07-15 22:50:47.003262,1.557221988,10,95
2025-07-15 22:50:49.065677,1.169845656,13,100
2025-07-15 22:50:51.128363,1.105540156,16,96
2025-07-15 22:50:53.190970,1.269133348,20,97
2025-07-15 22:50:55.253484,1.398258792,22,97
2025-07-15 22:50:57.315991,1.351958832,24,96
2025-07-15 22:50:59.378413,1.212544508,27,95
2025-07-15 22:51:01.441210,1.52789868,29,96
2025-07-15 22:51:03.503615,1.581400856,32,97
2025-07-15 22:51:05.566043,1.242896704,34,99
2025-07-15 22:51:07.628524,1.203284516,37,101
2025-07-15 22:51:09.691632,1.322635524,40,101
2025-07-15 22:51:11.753791,1.351444388,42,101
2025-07-15 22:51:13.816651,1.056153532,45,101
2025-07-15 22:51:15.878903,1.041234656,47,101
2025-07-15 22:51:17.941716,1.2212900560000002,50,101
2025-07-15 22:51:20.004159,1.234151156,53,101
2025-07-15 22:51:22.066517,1.158013444,56,100
2025-07-15 22:51:24.167079,1.301028876,59,100
2025-07-15 22:51:26.229542,1.256786692,62,101
2025-07-15 22:51:28.291715,1.103996824,65,102
2025-07-15 22:51:30.354692,1.14721012,68,103
2025-07-15 22:51:32.416967,1.355045496,71,105
2025-07-15 22:51:34.479388,1.069014632,76,103
2025-07-15 22:51:36.541965,1.128175692,77,103
2025-07-15 22:51:38.604675,1.2999999880000002,78,102
2025-07-15 22:51:40.667370,1.329323296,77,101
2025-07-15 22:51:42.729947,1.091650168,77,99
2025-07-15 22:51:44.792137,1.254728916,77,95
2025-07-15 22:51:46.855064,1.398258792,77,93
2025-07-15 22:51:48.917220,1.249070032,75,90
2025-07-15 22:51:50.980130,1.560308652,75,90
2025-07-15 22:51:53.042491,1.394657684,76,86
2025-07-15 22:51:55.105288,1.142580124,75,93
2025-07-15 22:51:57.167888,1.110170152,76,98
2025-07-15 22:51:59.229992,1.415749888,76,98
2025-07-15 22:52:01.292262,1.477483168,77,96
2025-07-15 22:52:03.354746,1.125603472,76,87
2025-07-15 22:52:05.418060,1.47645428,75,82
2025-07-15 22:52:07.480246,1.305658872,76,80
2025-07-15 22:52:09.543317,1.094222388,76,82
2025-07-15 22:52:11.606076,1.155955668,76,89
2025-07-15 22:52:13.668227,1.356588828,76,100
2025-07-15 22:52:15.730792,1.03660466,76,97
2025-07-15 22:52:17.793403,1.159556776,76,96
2025-07-15 22:52:19.855832,1.23209338,76,96
2025-07-15 22:52:21.918491,1.12920458,76,98
2025-07-15 22:52:23.981063,1.079303512,75,83
2025-07-15 22:52:26.043356,1.32212108,74,83
2025-07-15 22:52:28.106138,1.212544508,73,83
2025-07-15 22:52:30.168674,0.963039168,72,96
2025-07-15 22:52:32.230856,1.227977828,73,95
2025-07-15 22:52:34.293432,1.115829036,73,100
2025-07-15 22:52:36.393637,1.003680244,71,98
2025-07-15 22:52:38.456012,1.274792232,72,98
2025-07-15 22:52:40.519066,1.30925998,73,97
2025-07-15 22:52:42.581142,0.9645825,72,97
2025-07-15 22:52:44.644115,1.243411148,71,96
2025-07-15 22:52:46.706681,1.1796200920000002,72,96
2025-07-15 22:52:48.769248,1.0360902159999998,73,96
2025-07-15 22:52:50.831360,0.995963584,74,96
2025-07-15 22:52:52.893951,1.425524324,74,95
2025-07-15 22:52:54.956664,1.083933508,73,94
2025-07-15 22:52:57.019064,0.997506916,73,94
2025-07-15 22:52:59.081614,1.22694894,73,96
2025-07-15 22:53:01.144344,1.070557964,73,95
2025-07-15 22:53:03.207230,1.042263544,73,96
2025-07-15 22:53:05.269315,1.2218045,73,96
