time,speed,step_frequency,heart_rate,steps_time_diff_seconds,heart_time_diff_seconds
2025-07-15 22:51:20.004159,1.234151156,53,101,0.612736,0.108402
2025-07-15 22:51:22.066517,1.158013444,56,100,0.6686,0.10826599999999997
2025-07-15 22:51:24.167079,1.301028876,59,100,0.762648,0.07063900000000001
2025-07-15 22:51:26.229542,1.256786692,62,101,0.818799,0.070693
2025-07-15 22:51:28.291715,1.103996824,65,102,0.871985,0.07086999999999999
2025-07-15 22:51:30.354692,1.14721012,68,103,0.926071,0.07070500000000002
2025-07-15 22:51:32.416967,1.355045496,71,105,0.97879,0.070797
2025-07-15 22:51:34.479388,1.069014632,76,103,0.977536,0.070712
2025-07-15 22:51:36.541965,1.128175692,77,103,0.923852,0.07094400000000001
2025-07-15 22:51:38.604675,1.2999999880000002,78,102,0.87082,0.07103199999999998
2025-07-15 22:51:40.667370,1.329323296,77,101,0.816746,0.07038900000000003
2025-07-15 22:51:42.729947,1.091650168,77,99,0.765308,0.07057599999999997
2025-07-15 22:51:44.792137,1.254728916,77,95,0.7145980000000001,0.07097900000000001
2025-07-15 22:51:46.855064,1.398258792,77,93,0.660022,0.07037000000000004
2025-07-15 22:51:48.917220,1.249070032,75,90,0.60737,0.07072500000000004
2025-07-15 22:51:50.980130,1.560308652,75,90,0.5533129999999999,0.07060900000000003
2025-07-15 22:51:53.042491,1.394657684,76,86,0.49899000000000004,0.07104999999999995
2025-07-15 22:51:55.105288,1.142580124,75,93,0.44339799999999996,0.07059599999999999
2025-07-15 22:51:57.167888,1.110170152,76,98,0.388552,0.07031900000000002
2025-07-15 22:51:59.229992,1.415749888,76,98,0.333272,0.073627
2025-07-15 22:52:01.292262,1.477483168,77,96,0.27820199999999995,0.07115099999999996
2025-07-15 22:52:03.354746,1.125603472,76,87,0.22440300000000002,0.07132799999999995
2025-07-15 22:52:05.418060,1.47645428,75,82,0.16763399999999995,0.07038
2025-07-15 22:52:07.480246,1.305658872,76,80,0.113143,0.07115099999999996
2025-07-15 22:52:09.543317,1.094222388,76,82,0.05929099999999998,0.07059300000000002
2025-07-15 22:52:11.606076,1.155955668,76,89,0.005713999999999997,0.07002399999999998
2025-07-15 22:52:13.668227,1.356588828,76,100,0.047383,0.07064899999999996
2025-07-15 22:52:15.730792,1.03660466,76,97,0.100864,0.07029099999999999
2025-07-15 22:52:17.793403,1.159556776,76,96,0.154188,0.07029300000000005
2025-07-15 22:52:19.855832,1.23209338,76,96,0.209202,0.07062000000000002
2025-07-15 22:52:21.918491,1.12920458,76,98,0.261977,0.07079899999999995
2025-07-15 22:52:23.981063,1.079303512,75,83,0.315314,0.07060200000000005
2025-07-15 22:52:26.043356,1.32212108,74,83,0.368258,0.07101400000000002
2025-07-15 22:52:28.106138,1.212544508,73,83,0.422207,0.07080699999999995
2025-07-15 22:52:30.168674,0.963039168,72,96,0.475897,0.07072199999999995
2025-07-15 22:52:32.230856,1.227977828,73,95,0.528804,0.07076400000000005
2025-07-15 22:52:34.293432,1.115829036,73,100,0.582951,0.07137499999999997
2025-07-15 22:52:36.393637,1.003680244,71,98,0.674178,0.033174999999999955
2025-07-15 22:52:38.456012,1.274792232,72,98,0.729893,0.033957000000000015
2025-07-15 22:52:40.519066,1.30925998,73,97,0.786305,0.03304700000000005
2025-07-15 22:52:42.581142,0.9645825,72,97,0.841412,0.03365700000000005
2025-07-15 22:52:44.644115,1.243411148,71,96,0.897604,0.032770999999999995
2025-07-15 22:52:46.706681,1.1796200920000002,72,96,0.953264,0.03292799999999996
2025-07-15 22:52:48.769248,1.0360902159999998,73,96,0.997655,0.03563499999999997
2025-07-15 22:52:50.831360,0.995963584,74,96,0.944369,0.03340299999999996
2025-07-15 22:52:52.893951,1.425524324,74,95,0.888263,0.03403500000000004
2025-07-15 22:52:54.956664,1.083933508,73,94,0.833565,0.03312999999999999
2025-07-15 22:52:57.019064,0.997506916,73,94,0.777722,0.03355399999999997
2025-07-15 22:52:59.081614,1.22694894,73,96,0.721746,0.03383999999999998
2025-07-15 22:53:01.144344,1.070557964,73,95,0.6656880000000001,0.03337100000000004
2025-07-15 22:53:03.207230,1.042263544,73,96,0.609615,0.03303100000000003
2025-07-15 22:53:05.269315,1.2218045,73,96,0.556666,0.033831000000000055
2025-07-15 22:53:07.331873,1.150811228,74,94,0.503796,0.03371400000000002
2025-07-15 22:53:09.394739,1.109141264,73,95,0.44919200000000004,0.03286100000000003
2025-07-15 22:53:11.457323,0.981044708,73,95,0.39456100000000005,0.03286500000000003
2025-07-15 22:53:13.519787,1.212030064,73,95,0.341187,0.032857000000000025
2025-07-15 22:53:15.582468,1.1168579239999998,72,94,0.287384,0.03284500000000001
2025-07-15 22:53:17.645006,1.070557964,72,94,0.23308700000000004,0.03285199999999999
2025-07-15 22:53:19.707565,1.138979016,72,94,0.17732800000000004,0.03277600000000003
2025-07-15 22:53:21.770068,1.0340324399999998,72,93,0.121564,0.033142000000000005
2025-07-15 22:53:23.832335,1.127661248,73,93,0.06580799999999998,0.03343099999999999
2025-07-15 22:53:25.895201,1.171903432,73,94,0.009932000000000052,0.03287499999999999
2025-07-15 22:53:27.957729,1.200712296,72,95,0.046177,0.03288800000000003
2025-07-15 22:53:30.020268,1.202770072,72,94,0.102201,0.03293800000000002
2025-07-15 22:53:32.082488,0.767550448,72,93,0.158106,0.03351599999999999
2025-07-15 22:53:34.145118,0.965096944,71,93,0.214259,0.03376900000000005
2025-07-15 22:53:36.207978,1.09833794,71,93,0.270112,0.033070000000000044
2025-07-15 22:53:38.270264,1.03146022,71,93,0.32331,0.03322400000000003
2025-07-15 22:53:40.332695,0.941946964,71,95,0.375536,0.035838999999999954
2025-07-15 22:53:42.395790,1.040720212,71,95,0.431122,0.03276000000000001
2025-07-15 22:53:44.458159,0.804075972,70,95,0.483338,0.03352200000000005
2025-07-15 22:53:46.520847,0.984645816,69,95,0.535671,0.03282700000000005
2025-07-15 22:53:48.583126,0.8333992800000001,70,94,0.590951,0.03325599999999995
2025-07-15 22:53:50.645565,0.816422628,69,95,0.646404,0.033471999999999946
2025-07-15 22:53:52.745636,0.798931532,70,94,0.739825,0.033467000000000025
2025-07-15 22:53:54.808138,0.814364852,70,94,0.793449,0.03324000000000005
2025-07-15 22:53:56.870598,0.988246924,71,94,0.846239,0.033626000000000045
2025-07-15 22:53:58.933549,1.079303512,71,95,0.902081,0.032935999999999965
2025-07-15 22:54:00.996089,0.861179256,70,97,0.956325,0.03294200000000003
2025-07-15 22:54:03.058440,0.929600308,69,99,0.996851,0.033584999999999976
2025-07-15 22:54:05.120825,1.002136912,69,96,0.942325,0.033201000000000036
2025-07-15 22:54:07.183745,0.960466948,69,95,0.887261,0.03310000000000002
2025-07-15 22:54:09.246133,0.916739208,68,96,0.833209,0.03302099999999997
2025-07-15 22:54:11.308513,0.946062516,68,97,0.779001,0.033896999999999955
2025-07-15 22:54:13.371052,1.25267114,68,98,0.725004,0.03317300000000001
2025-07-15 22:54:15.434022,0.95686584,70,98,0.669091,0.03308699999999998
2025-07-15 22:54:17.496491,0.979501376,70,102,0.6142639999999999,0.032997000000000054
2025-07-15 22:54:19.559148,1.200197852,70,102,0.5597719999999999,0.033001999999999976
2025-07-15 22:54:21.621437,1.290225552,70,101,0.504348,0.033138
2025-07-15 22:54:23.683837,1.109655708,70,101,0.448832,0.03320400000000001
2025-07-15 22:54:25.746537,1.378195476,70,101,0.3953,0.033228000000000035
2025-07-15 22:54:27.809324,1.109655708,71,94,0.341495,0.03323900000000002
2025-07-15 22:54:29.871927,1.257301136,71,94,0.287801,0.032857000000000025
2025-07-15 22:54:31.934206,0.803561528,71,94,0.23478299999999996,0.033302000000000054
2025-07-15 22:54:33.996564,1.1379501280000002,71,93,0.181346,0.03332199999999996
2025-07-15 22:54:36.058772,1.043806876,71,96,0.128089,0.03383499999999995
2025-07-15 22:54:38.122186,0.945548072,71,97,0.07403099999999996,0.032750999999999975
2025-07-15 22:54:40.184215,1.254728916,71,97,0.020828999999999986,0.03351099999999996
2025-07-15 22:54:42.246842,1.230550048,71,98,0.033908,0.03320999999999996
2025-07-15 22:54:44.309530,0.91828254,70,99,0.088567,0.033074999999999966
2025-07-15 22:54:46.372047,0.989790256,72,98,0.143124,0.033275000000000055
2025-07-15 22:54:48.434903,0.985674704,71,97,0.197585,0.033479000000000037
2025-07-15 22:54:50.497366,0.834942612,71,98,0.251715,0.05212399999999995
2025-07-15 22:54:52.559690,1.048951316,70,97,0.30569,0.051844
2025-07-15 22:54:54.622121,0.90542144,70,96,0.357957,0.052454
2025-07-15 22:54:56.684704,0.936802524,71,97,0.410805,0.05206299999999997
2025-07-15 22:54:58.747257,0.84368816,70,98,0.464399,0.05201199999999995
2025-07-15 22:55:00.809882,0.703244948,70,98,0.518424,0.051861000000000046
2025-07-15 22:55:02.872433,0.7495449080000001,71,97,0.570459,0.052145
2025-07-15 22:55:04.935301,0.705817168,70,93,0.626597,0.05212099999999997
2025-07-15 22:55:06.997509,1.119430144,70,93,0.682123,0.051888000000000045
2025-07-15 22:55:09.060069,0.8117926320000001,71,93,0.738428,0.05225999999999997
2025-07-15 22:55:11.122896,0.98773248,72,94,0.792014,0.052185999999999955
2025-07-15 22:55:13.185454,0.757261568,70,97,0.845187,0.05164100000000005
2025-07-15 22:55:15.247798,1.2645033520000002,71,97,0.901141,0.05201800000000001
2025-07-15 22:55:17.310397,0.937316968,70,96,0.957446,0.052482999999999946
2025-07-15 22:55:19.372957,0.896161448,71,96,0.996381,0.05228699999999997
2025-07-15 22:55:21.435744,1.16007122,70,95,0.942518,0.05159199999999997
2025-07-15 22:55:23.498336,1.223862276,69,97,0.889276,0.05150600000000005
2025-07-15 22:55:25.560425,0.589552824,70,98,0.836023,0.07045000000000001
2025-07-15 22:55:27.623166,0.939889188,70,94,0.78102,0.051881999999999984
2025-07-15 22:55:29.685716,1.071072408,70,93,0.727787,0.052151999999999976
2025-07-15 22:55:31.748513,1.16007122,71,93,0.6713819999999999,0.05176599999999998
2025-07-15 22:55:33.811002,1.006252464,70,94,0.615253,0.05160100000000001
2025-07-15 22:55:35.873595,1.056153532,70,95,0.559469,0.05201
2025-07-15 22:55:37.935760,1.645191912,71,95,0.504062,0.052312000000000025
2025-07-15 22:55:39.998451,0.965096944,71,93,0.44850100000000004,0.051956
2025-07-15 22:55:42.061262,0.8719825800000001,69,93,0.39224499999999995,0.05190600000000001
2025-07-15 22:55:44.123532,1.056667976,70,93,0.33628100000000005,0.052065999999999946
2025-07-15 22:55:46.186388,0.230470912,69,93,0.283276,0.05156799999999995
2025-07-15 22:55:48.248524,0.86941036,69,92,0.23008700000000004,0.05239700000000003
2025-07-15 22:55:50.311589,0.78709932,70,93,0.17341600000000001,0.07029300000000005
2025-07-15 22:55:52.373821,0.8544914840000001,71,93,0.12001700000000004,0.07073700000000005
2025-07-15 22:55:54.436566,1.042263544,71,92,0.06615499999999996,0.070527
2025-07-15 22:55:56.499344,1.156470112,72,93,0.013395999999999963,0.07022700000000004
2025-07-15 22:55:58.561679,0.965096944,72,94,0.039768,0.07040199999999996
2025-07-15 22:56:00.624208,1.169845656,72,97,0.095349,0.07039200000000001
2025-07-15 22:56:02.686758,1.074673516,73,98,0.150867,0.07050100000000004
2025-07-15 22:56:04.749342,1.22694894,72,96,0.206576,0.070388
2025-07-15 22:56:06.811747,1.231064492,70,96,0.261584,0.07087200000000005
2025-07-15 22:56:08.874054,1.310803312,70,96,0.31714,0.07122300000000004
2025-07-15 22:56:10.936985,1.076731292,69,96,0.373162,0.07293099999999997
2025-07-15 22:56:12.999224,0.898219224,69,97,0.426471,0.070967
2025-07-15 22:56:15.062165,1.0530668680000002,70,98,0.481681,0.07123599999999997
2025-07-15 22:56:17.124635,1.004709132,70,98,0.536476,0.07052199999999997
2025-07-15 22:56:19.187056,0.885358124,70,97,0.590868,0.07051600000000002
2025-07-15 22:56:21.249746,0.638425004,72,97,0.645184,0.07045000000000001
2025-07-15 22:56:23.312033,0.822595956,73,93,0.698477,0.070847
2025-07-15 22:56:25.374946,0.12603878,75,82,0.724966,0.07072100000000003
2025-07-15 22:56:27.437338,0.5730906160000001,73,79,0.778445,0.07061499999999998
2025-07-15 22:56:29.537278,0.3986941,70,75,0.86935,0.03307300000000002
2025-07-15 22:56:31.600073,4.863039132,68,48,0.923279,0.032915999999999945
2025-07-15 22:56:33.662567,5.187138852,71,48,0.976294,0.033075999999999994
2025-07-15 22:56:35.724799,6.046774776,65,45,0.980002,0.03317400000000004
2025-07-15 22:56:37.824860,8.407043847999999,63,98,0.886745,0.03322000000000003
2025-07-15 22:56:39.887426,3.123189524,60,98,0.830734,0.033196
2025-07-15 22:56:41.949911,1.642619692,58,98,0.775106,0.033260999999999985
2025-07-15 22:56:44.012836,0.597269484,56,98,0.7187669999999999,0.03351499999999996
2025-07-15 22:56:46.075445,0.103917688,53,98,0.6629499999999999,0.03542500000000004
2025-07-15 22:56:48.137990,0.057103284,55,98,0.60693,0.03314499999999998
2025-07-15 22:56:50.200553,0.12089434,53,98,0.551176,0.03293500000000005
2025-07-15 22:56:52.262763,0.058132172,56,98,0.49546500000000004,0.033213999999999966
2025-07-15 22:56:54.325310,0.0452710719999999,53,98,0.43968399999999996,0.03329000000000004
2025-07-15 22:56:56.388144,0.03086664,57,98,0.383659,0.03286800000000001
2025-07-15 22:56:58.450417,0.046814404,60,98,0.32815099999999997,0.03379399999999999
2025-07-15 22:57:00.512916,0.027779976,64,98,0.27252200000000004,0.03349100000000005
2025-07-15 22:57:02.575887,0.0226355359999999,63,98,0.21752899999999997,0.033035999999999954
2025-07-15 22:57:04.637697,0.0385833,62,98,0.16407400000000005,0.03362200000000004
2025-07-15 22:57:06.702391,0.025207756,61,100,0.10697100000000004,0.03151599999999999
2025-07-15 22:57:08.763209,0.035496636,65,100,0.053535,0.03321200000000002
2025-07-15 22:57:10.826234,0.004115552,62,100,0.002931,0.03706799999999999
2025-07-15 22:57:12.888362,0.029323308,59,108,0.057856,0.033492999999999995
2025-07-15 22:57:14.951047,0.059675504,57,129,0.111093,0.03333600000000003
2025-07-15 22:57:17.013727,0.008231104,53,129,0.167588,0.03292499999999998
2025-07-15 22:57:19.075940,0.038068856,49,129,0.222829,0.03332400000000002
2025-07-15 22:57:21.140707,0.04887218,44,129,0.281023,0.031625000000000014
2025-07-15 22:57:23.201392,0.073565492,44,129,0.332453,0.033206999999999987
2025-07-15 22:57:25.263678,0.055045508,44,129,0.385359,0.03384200000000004
2025-07-15 22:57:27.326321,0.037039968,44,129,0.442046,0.03285400000000005
2025-07-15 22:57:29.388548,0.00771666,39,129,0.498473,0.03339700000000001
2025-07-15 22:57:31.451671,0.029837752,39,129,0.55214,0.033486000000000016
2025-07-15 22:57:33.513985,0.04115552,39,129,0.606685,0.033281000000000005
2025-07-15 22:57:35.576347,0.0514444,39,129,0.660739,0.03378199999999998
