time,heart_rate
2025-07-15 22:39:12.499572,88
2025-07-15 22:39:12.501740,88
2025-07-15 22:39:13.530553,85
2025-07-15 22:39:13.532758,85
2025-07-15 22:39:14.561770,82
2025-07-15 22:39:14.563996,82
2025-07-15 22:39:15.593197,78
2025-07-15 22:39:15.595823,78
2025-07-15 22:39:16.624743,71
2025-07-15 22:39:16.626824,71
2025-07-15 22:39:17.655822,62
2025-07-15 22:39:17.657861,62
2025-07-15 22:39:18.687014,54
2025-07-15 22:39:18.688939,54
2025-07-15 22:39:19.721042,54
2025-07-15 22:39:19.722564,54
2025-07-15 22:39:20.749961,54
2025-07-15 22:39:20.752011,54
2025-07-15 22:39:21.780845,54
2025-07-15 22:39:21.782947,54
2025-07-15 22:39:22.812144,54
2025-07-15 22:39:22.813962,54
2025-07-15 22:39:23.843507,54
2025-07-15 22:39:23.845402,54
2025-07-15 22:39:24.874615,54
2025-07-15 22:39:24.876664,54
2025-07-15 22:39:25.905882,54
2025-07-15 22:39:25.908008,54
2025-07-15 22:39:26.955715,54
2025-07-15 22:39:26.957959,54
2025-07-15 22:39:28.005805,54
2025-07-15 22:39:28.007856,54
2025-07-15 22:39:29.020896,54
2025-07-15 22:39:29.022957,54
2025-07-15 22:39:30.049921,54
2025-07-15 22:39:30.051712,54
2025-07-15 22:39:31.118392,53
2025-07-15 22:39:31.120516,53
2025-07-15 22:39:32.149606,52
2025-07-15 22:39:32.151663,52
2025-07-15 22:39:33.180891,58
2025-07-15 22:39:33.183167,58
2025-07-15 22:39:34.212122,60
2025-07-15 22:39:34.214336,60
2025-07-15 22:39:35.280903,61
2025-07-15 22:39:35.283453,61
2025-07-15 22:39:36.371365,56
2025-07-15 22:39:36.373261,56
2025-07-15 22:39:37.343931,58
2025-07-15 22:39:37.346010,58
2025-07-15 22:39:38.375221,58
2025-07-15 22:39:38.377332,58
2025-07-15 22:39:39.444036,54
2025-07-15 22:39:39.446354,54
2025-07-15 22:39:40.555535,54
2025-07-15 22:39:40.557408,54
2025-07-15 22:39:41.506495,56
2025-07-15 22:39:41.508591,56
2025-07-15 22:39:42.537456,62
2025-07-15 22:39:42.539432,62
2025-07-15 22:39:43.606403,57
2025-07-15 22:39:43.609089,57
2025-07-15 22:39:44.637368,59
2025-07-15 22:39:44.639781,59
2025-07-15 22:39:45.668759,62
2025-07-15 22:39:45.670757,62
2025-07-15 22:39:46.699885,62
2025-07-15 22:39:46.701832,62
2025-07-15 22:39:47.769290,79
2025-07-15 22:39:47.771830,79
2025-07-15 22:39:48.841328,79
2025-07-15 22:39:48.843253,79
2025-07-15 22:39:49.831410,98
2025-07-15 22:39:49.833163,98
2025-07-15 22:39:50.862844,98
2025-07-15 22:39:50.865059,98
2025-07-15 22:39:51.931847,88
2025-07-15 22:39:51.933967,88
2025-07-15 22:39:53.020963,88
2025-07-15 22:39:53.022546,88
2025-07-15 22:39:53.993820,88
2025-07-15 22:39:53.995830,88
2025-07-15 22:39:55.025555,88
2025-07-15 22:39:55.027660,88
2025-07-15 22:39:56.097306,88
2025-07-15 22:39:56.099024,88
2025-07-15 22:39:57.183968,88
2025-07-15 22:39:57.185772,88
2025-07-15 22:39:58.156713,88
2025-07-15 22:39:58.158669,88
2025-07-15 22:39:59.188096,88
2025-07-15 22:39:59.190023,88
2025-07-15 22:40:00.256636,88
2025-07-15 22:40:00.258507,88
2025-07-15 22:40:01.347619,88
2025-07-15 22:40:01.349188,88
2025-07-15 22:40:02.319250,88
2025-07-15 22:40:02.321183,88
2025-07-15 22:40:03.350536,88
2025-07-15 22:40:03.355491,88
2025-07-15 22:40:04.419264,88
2025-07-15 22:40:04.421199,88
2025-07-15 22:40:05.509497,88
2025-07-15 22:40:05.511448,88
2025-07-15 22:40:06.500074,88
2025-07-15 22:40:06.502163,88
2025-07-15 22:40:07.513215,48
2025-07-15 22:40:07.515176,48
2025-07-15 22:40:08.581881,44
2025-07-15 22:40:08.584041,44
2025-07-15 22:40:09.671944,40
2025-07-15 22:40:09.673769,40
2025-07-15 22:40:10.644626,40
2025-07-15 22:40:10.646770,40
2025-07-15 22:40:11.675592,40
2025-07-15 22:40:11.677445,40
2025-07-15 22:40:12.744386,40
2025-07-15 22:40:12.746386,40
2025-07-15 22:40:13.816693,40
2025-07-15 22:40:13.818294,40
2025-07-15 22:40:14.807101,40
2025-07-15 22:40:14.809265,40
2025-07-15 22:40:15.838622,40
2025-07-15 22:40:15.840819,40
2025-07-15 22:40:16.869584,40
2025-07-15 22:40:16.871575,40
2025-07-15 22:40:17.920120,40
2025-07-15 22:40:17.922257,40
2025-07-15 22:40:18.951306,40
2025-07-15 22:40:18.953527,40
2025-07-15 22:40:19.982181,40
2025-07-15 22:40:19.984105,40
2025-07-15 22:40:21.050979,40
2025-07-15 22:40:21.053089,40
2025-07-15 22:40:22.161821,40
2025-07-15 22:40:22.163289,40
2025-07-15 22:40:23.094635,40
2025-07-15 22:40:23.096716,40
2025-07-15 22:40:24.126277,40
2025-07-15 22:40:24.128499,40
2025-07-15 22:40:25.195151,40
2025-07-15 22:40:25.197210,40
2025-07-15 22:40:26.226592,40
2025-07-15 22:40:26.228871,40
2025-07-15 22:40:27.257369,40
2025-07-15 22:40:27.259380,40
2025-07-15 22:40:28.289232,40
2025-07-15 22:40:28.291598,40
2025-07-15 22:40:29.357889,40
2025-07-15 22:40:29.360389,40
2025-07-15 22:40:30.448300,40
2025-07-15 22:40:30.450080,40
2025-07-15 22:40:31.420098,40
2025-07-15 22:40:31.422491,40
2025-07-15 22:40:32.451388,40
2025-07-15 22:40:32.453204,40
2025-07-15 22:40:33.520298,40
2025-07-15 22:40:33.522103,40
2025-07-15 22:40:34.610227,40
2025-07-15 22:40:34.611888,40
2025-07-15 22:40:35.582327,40
2025-07-15 22:40:35.588804,40
2025-07-15 22:40:36.613489,40
2025-07-15 22:40:36.615151,40
2025-07-15 22:40:37.682282,40
2025-07-15 22:40:37.683846,40
2025-07-15 22:40:38.754372,40
2025-07-15 22:40:38.755860,40
2025-07-15 22:40:39.745107,46
2025-07-15 22:40:39.746861,46
2025-07-15 22:40:40.776300,125
2025-07-15 22:40:40.778603,125
2025-07-15 22:40:41.845350,125
2025-07-15 22:40:41.847333,125
2025-07-15 22:40:42.934867,125
2025-07-15 22:40:42.936705,125
2025-07-15 22:40:43.907757,125
2025-07-15 22:40:43.909977,125
2025-07-15 22:40:44.998016,125
2025-07-15 22:40:44.999881,125
2025-07-15 22:40:45.989249,115
2025-07-15 22:40:45.991144,115
2025-07-15 22:40:47.088591,100
2025-07-15 22:40:47.090291,100
2025-07-15 22:40:48.089885,100
2025-07-15 22:40:48.092224,100
2025-07-15 22:40:49.139351,100
2025-07-15 22:40:49.141439,100
2025-07-15 22:40:50.170556,100
2025-07-15 22:40:50.172799,100
2025-07-15 22:40:51.201906,100
2025-07-15 22:40:51.203972,100
2025-07-15 22:40:52.233083,100
2025-07-15 22:40:52.234899,100
2025-07-15 22:40:53.264341,100
2025-07-15 22:40:53.266237,100
2025-07-15 22:40:54.333123,78
2025-07-15 22:40:54.335067,78
2025-07-15 22:40:55.364303,78
2025-07-15 22:40:55.366319,78
2025-07-15 22:40:56.396157,41
2025-07-15 22:40:56.398772,41
2025-07-15 22:40:57.427265,48
2025-07-15 22:40:57.429722,48
2025-07-15 22:40:58.495718,57
2025-07-15 22:40:58.501919,57
2025-07-15 22:40:59.527136,60
2025-07-15 22:40:59.528936,60
2025-07-15 22:41:00.558709,64
2025-07-15 22:41:00.561056,64
2025-07-15 22:41:01.589918,65
2025-07-15 22:41:01.591728,65
2025-07-15 22:41:02.658707,65
2025-07-15 22:41:02.660735,65
2025-07-15 22:41:03.689658,67
2025-07-15 22:41:03.691963,67
2025-07-15 22:41:04.721309,87
2025-07-15 22:41:04.723696,87
2025-07-15 22:41:05.752677,87
2025-07-15 22:41:05.754890,87
2025-07-15 22:41:06.820838,87
2025-07-15 22:41:06.822593,87
2025-07-15 22:41:07.852420,87
2025-07-15 22:41:07.854544,87
2025-07-15 22:41:08.883442,87
2025-07-15 22:41:08.885540,87
2025-07-15 22:41:09.914909,87
2025-07-15 22:41:09.917177,87
2025-07-15 22:41:10.983609,87
2025-07-15 22:41:10.986146,87
2025-07-15 22:41:12.014786,87
2025-07-15 22:41:12.016877,87
2025-07-15 22:41:13.046366,86
2025-07-15 22:41:13.048627,86
2025-07-15 22:41:14.077369,84
2025-07-15 22:41:14.079326,84
2025-07-15 22:41:15.146626,82
2025-07-15 22:41:15.148444,82
2025-07-15 22:41:16.177862,79
2025-07-15 22:41:16.180011,79
2025-07-15 22:41:17.208832,77
2025-07-15 22:41:17.211069,77
2025-07-15 22:41:18.240151,76
2025-07-15 22:41:18.242326,76
2025-07-15 22:41:19.308948,74
2025-07-15 22:41:19.310767,74
2025-07-15 22:41:20.340284,74
2025-07-15 22:41:20.342755,74
2025-07-15 22:41:21.371280,74
2025-07-15 22:41:21.373611,74
2025-07-15 22:41:22.402951,75
2025-07-15 22:41:22.405458,75
2025-07-15 22:41:23.474071,76
2025-07-15 22:41:23.475629,76
2025-07-15 22:41:24.502546,78
2025-07-15 22:41:24.504670,78
2025-07-15 22:41:25.534180,80
2025-07-15 22:41:25.536135,80
2025-07-15 22:41:26.565496,83
2025-07-15 22:41:26.567275,83
2025-07-15 22:41:27.633935,85
2025-07-15 22:41:27.635926,85
2025-07-15 22:41:28.665478,86
2025-07-15 22:41:28.667682,86
2025-07-15 22:41:29.696467,87
2025-07-15 22:41:29.698676,87
2025-07-15 22:41:30.727778,88
2025-07-15 22:41:30.729882,88
2025-07-15 22:41:31.796643,88
2025-07-15 22:41:31.798473,88
2025-07-15 22:41:32.828140,88
2025-07-15 22:41:32.829965,88
2025-07-15 22:41:33.859432,88
2025-07-15 22:41:33.864583,88
2025-07-15 22:41:34.890388,88
2025-07-15 22:41:34.893272,88
2025-07-15 22:41:35.922130,87
2025-07-15 22:41:35.924533,87
2025-07-15 22:41:36.952911,93
2025-07-15 22:41:36.954865,93
2025-07-15 22:41:37.987228,93
2025-07-15 22:41:37.988734,93
2025-07-15 22:41:39.015473,93
2025-07-15 22:41:39.017398,93
2025-07-15 22:41:40.065835,93
2025-07-15 22:41:40.067856,93
2025-07-15 22:41:41.097187,93
2025-07-15 22:41:41.099650,93
2025-07-15 22:41:42.128604,92
2025-07-15 22:41:42.130907,92
2025-07-15 22:41:43.159736,93
2025-07-15 22:41:43.161759,93
2025-07-15 22:41:44.190982,92
2025-07-15 22:41:44.193115,92
2025-07-15 22:41:45.221845,94
2025-07-15 22:41:45.223900,94
2025-07-15 22:41:46.253266,87
2025-07-15 22:41:46.255379,87
2025-07-15 22:41:47.285009,88
2025-07-15 22:41:47.286896,88
2025-07-15 22:41:48.316224,88
2025-07-15 22:41:48.318646,88
2025-07-15 22:41:49.347095,89
2025-07-15 22:41:49.349148,89
2025-07-15 22:41:50.378573,90
2025-07-15 22:41:50.380717,90
2025-07-15 22:41:51.410355,91
2025-07-15 22:41:51.412185,91
2025-07-15 22:41:52.441088,92
2025-07-15 22:41:52.443074,92
2025-07-15 22:41:53.472155,92
2025-07-15 22:41:53.474066,92
2025-07-15 22:41:54.503861,93
2025-07-15 22:41:54.505710,93
2025-07-15 22:41:55.573195,93
2025-07-15 22:41:55.575482,93
2025-07-15 22:41:56.584858,93
2025-07-15 22:41:56.586821,93
2025-07-15 22:41:57.616294,93
2025-07-15 22:41:57.618076,93
2025-07-15 22:41:58.647237,93
2025-07-15 22:41:58.649037,93
2025-07-15 22:41:59.678500,92
2025-07-15 22:41:59.680413,92
2025-07-15 22:42:00.709935,93
2025-07-15 22:42:00.712643,93
2025-07-15 22:42:01.741299,93
2025-07-15 22:42:01.743194,93
2025-07-15 22:42:02.772392,93
2025-07-15 22:42:02.774309,93
2025-07-15 22:42:03.803603,92
2025-07-15 22:42:03.805909,92
2025-07-15 22:42:04.835248,91
2025-07-15 22:42:04.837095,91
2025-07-15 22:42:05.866198,91
2025-07-15 22:42:05.868253,91
2025-07-15 22:42:06.897831,90
2025-07-15 22:42:06.899496,90
2025-07-15 22:42:07.928998,90
2025-07-15 22:42:07.930785,90
2025-07-15 22:42:08.960022,89
2025-07-15 22:42:08.961823,89
2025-07-15 22:42:09.991764,90
2025-07-15 22:42:09.994109,90
2025-07-15 22:42:11.022732,90
2025-07-15 22:42:11.024860,90
2025-07-15 22:42:12.054165,90
2025-07-15 22:42:12.056249,90
2025-07-15 22:42:13.085431,90
2025-07-15 22:42:13.087539,90
2025-07-15 22:42:14.116916,97
2025-07-15 22:42:14.119242,97
2025-07-15 22:42:15.148172,100
2025-07-15 22:42:15.150365,100
2025-07-15 22:42:16.179118,98
2025-07-15 22:42:16.181236,98
2025-07-15 22:42:17.210493,99
2025-07-15 22:42:17.212628,99
2025-07-15 22:42:18.241560,106
2025-07-15 22:42:18.243808,106
2025-07-15 22:42:19.273297,111
2025-07-15 22:42:19.275264,111
2025-07-15 22:42:20.304354,117
2025-07-15 22:42:20.306419,117
2025-07-15 22:42:21.335658,122
2025-07-15 22:42:21.337528,122
2025-07-15 22:42:22.366657,129
2025-07-15 22:42:22.368706,129
2025-07-15 22:42:23.398398,130
2025-07-15 22:42:23.400913,130
2025-07-15 22:42:24.429500,126
2025-07-15 22:42:24.431506,126
2025-07-15 22:42:25.461206,138
2025-07-15 22:42:25.463271,138
2025-07-15 22:42:26.491721,145
2025-07-15 22:42:26.493940,145
2025-07-15 22:42:27.523691,144
2025-07-15 22:42:27.525776,144
2025-07-15 22:42:28.554514,137
2025-07-15 22:42:28.556666,137
2025-07-15 22:42:29.585921,133
2025-07-15 22:42:29.588117,133
2025-07-15 22:42:30.616843,127
2025-07-15 22:42:30.618745,127
2025-07-15 22:42:31.648188,125
2025-07-15 22:42:31.650112,125
2025-07-15 22:42:32.679409,118
2025-07-15 22:42:32.681559,118
2025-07-15 22:42:33.711266,125
2025-07-15 22:42:33.713161,125
2025-07-15 22:42:34.742297,123
2025-07-15 22:42:34.744144,123
2025-07-15 22:42:35.773244,117
2025-07-15 22:42:35.775498,117
2025-07-15 22:42:36.804582,113
2025-07-15 22:42:36.806505,113
2025-07-15 22:42:37.835868,117
2025-07-15 22:42:37.841331,117
2025-07-15 22:42:38.867181,116
2025-07-15 22:42:38.869194,116
2025-07-15 22:42:39.898396,116
2025-07-15 22:42:39.900503,116
2025-07-15 22:42:40.929625,114
2025-07-15 22:42:40.931604,114
2025-07-15 22:42:41.961139,116
2025-07-15 22:42:41.964358,116
2025-07-15 22:42:42.994597,106
2025-07-15 22:42:42.996119,106
2025-07-15 22:42:44.023792,107
2025-07-15 22:42:44.025758,107
2025-07-15 22:42:45.055300,107
2025-07-15 22:42:45.057585,107
2025-07-15 22:42:46.086698,107
2025-07-15 22:42:46.089220,107
2025-07-15 22:42:47.117864,106
2025-07-15 22:42:47.120240,106
2025-07-15 22:42:48.149037,109
2025-07-15 22:42:48.150828,109
2025-07-15 22:42:49.179873,112
2025-07-15 22:42:49.181790,112
2025-07-15 22:42:50.211416,111
2025-07-15 22:42:50.213636,111
2025-07-15 22:42:51.242658,115
2025-07-15 22:42:51.244817,115
2025-07-15 22:42:52.311327,124
2025-07-15 22:42:52.313219,124
2025-07-15 22:42:53.342671,122
2025-07-15 22:42:53.344845,122
2025-07-15 22:42:54.374274,126
2025-07-15 22:42:54.376071,126
2025-07-15 22:42:55.404946,125
2025-07-15 22:42:55.406948,125
2025-07-15 22:42:56.436703,125
2025-07-15 22:42:56.438524,125
2025-07-15 22:42:57.469276,126
2025-07-15 22:42:57.471606,126
2025-07-15 22:42:58.498900,127
2025-07-15 22:42:58.500837,127
2025-07-15 22:42:59.530632,131
2025-07-15 22:42:59.532798,131
2025-07-15 22:43:00.640031,128
2025-07-15 22:43:00.641527,128
2025-07-15 22:43:01.611650,127
2025-07-15 22:43:01.613479,127
2025-07-15 22:43:02.661511,132
2025-07-15 22:43:02.663523,132
2025-07-15 22:43:03.692940,130
2025-07-15 22:43:03.695079,130
2025-07-15 22:43:04.724813,132
2025-07-15 22:43:04.727340,132
