time,x,y,z
2025-07-09 17:15:50.474006,-1.072,-0.104,-0.172
2025-07-09 17:15:50.475234,-1.072,-0.104,-0.172
2025-07-09 17:15:50.492735,-1.06,-0.112,-0.184
2025-07-09 17:15:50.493950,-1.06,-0.112,-0.184
2025-07-09 17:15:50.530257,-1.06,-0.104,-0.18
2025-07-09 17:15:50.531490,-1.06,-0.104,-0.18
2025-07-09 17:15:50.548982,-1.064,-0.1,-0.188
2025-07-09 17:15:50.550202,-1.064,-0.1,-0.188
2025-07-09 17:15:50.567728,-1.068,-0.096,-0.18
2025-07-09 17:15:50.568926,-1.068,-0.096,-0.18
2025-07-09 17:15:50.605213,-1.076,-0.1,-0.176
2025-07-09 17:15:50.606744,-1.076,-0.1,-0.176
2025-07-09 17:15:50.607836,-1.068,-0.108,-0.188
2025-07-09 17:15:50.608741,-1.068,-0.108,-0.188
2025-07-09 17:15:50.623989,-1.068,-0.112,-0.192
2025-07-09 17:15:50.625222,-1.068,-0.112,-0.192
2025-07-09 17:15:50.642762,-1.076,-0.104,-0.188
2025-07-09 17:15:50.644005,-1.076,-0.104,-0.188
2025-07-09 17:15:50.661491,-1.064,-0.1,-0.196
2025-07-09 17:15:50.662730,-1.064,-0.1,-0.196
2025-07-09 17:15:50.680243,-1.064,-0.096,-0.18
2025-07-09 17:15:50.681481,-1.064,-0.096,-0.18
2025-07-09 17:15:50.699021,-1.068,-0.104,-0.188
2025-07-09 17:15:50.700261,-1.068,-0.104,-0.188
2025-07-09 17:15:50.717746,-1.068,-0.096,-0.18
2025-07-09 17:15:50.718992,-1.068,-0.096,-0.18
2025-07-09 17:15:50.736485,-1.072,-0.092,-0.176
2025-07-09 17:15:50.737709,-1.072,-0.092,-0.176
2025-07-09 17:15:50.755270,-1.064,-0.096,-0.184
2025-07-09 17:15:50.756514,-1.064,-0.096,-0.184
2025-07-09 17:15:50.773991,-1.068,-0.108,-0.184
2025-07-09 17:15:50.779436,-1.068,-0.108,-0.184
2025-07-09 17:15:50.811510,-1.068,-0.1,-0.188
2025-07-09 17:15:50.812742,-1.068,-0.1,-0.188
2025-07-09 17:15:50.830239,-1.076,-0.112,-0.18
2025-07-09 17:15:50.831467,-1.076,-0.112,-0.18
2025-07-09 17:15:50.848992,-1.064,-0.1,-0.184
2025-07-09 17:15:50.850233,-1.064,-0.1,-0.184
2025-07-09 17:15:50.886490,-1.064,-0.108,-0.184
2025-07-09 17:15:50.888156,-1.064,-0.108,-0.184
2025-07-09 17:15:50.889248,-1.064,-0.096,-0.18
2025-07-09 17:15:50.890167,-1.064,-0.096,-0.18
2025-07-09 17:15:50.905231,-1.064,-0.108,-0.18
2025-07-09 17:15:50.906455,-1.064,-0.108,-0.18
2025-07-09 17:15:50.924001,-1.072,-0.116,-0.184
2025-07-09 17:15:50.925230,-1.072,-0.116,-0.184
2025-07-09 17:15:50.943204,-1.068,-0.096,-0.188
2025-07-09 17:15:50.944372,-1.068,-0.096,-0.188
2025-07-09 17:15:50.961532,-1.068,-0.104,-0.188
2025-07-09 17:15:50.962924,-1.068,-0.104,-0.188
2025-07-09 17:15:50.980312,-1.068,-0.108,-0.184
2025-07-09 17:15:50.981653,-1.068,-0.108,-0.184
2025-07-09 17:15:50.998991,-1.072,-0.112,-0.184
2025-07-09 17:15:51.000279,-1.072,-0.112,-0.184
2025-07-09 17:15:51.017726,-1.068,-0.096,-0.192
2025-07-09 17:15:51.019008,-1.068,-0.096,-0.192
2025-07-09 17:15:51.036493,-1.056,-0.096,-0.196
2025-07-09 17:15:51.037762,-1.056,-0.096,-0.196
2025-07-09 17:15:51.055225,-1.076,-0.104,-0.196
2025-07-09 17:15:51.056589,-1.076,-0.104,-0.196
2025-07-09 17:15:51.073968,-1.068,-0.104,-0.188
2025-07-09 17:15:51.075251,-1.068,-0.104,-0.188
2025-07-09 17:15:51.111472,-1.072,-0.1,-0.196
2025-07-09 17:15:51.112762,-1.072,-0.1,-0.196
2025-07-09 17:15:51.130212,-1.068,-0.1,-0.188
2025-07-09 17:15:51.131482,-1.068,-0.1,-0.188
2025-07-09 17:15:51.148986,-1.06,-0.108,-0.192
2025-07-09 17:15:51.150244,-1.06,-0.108,-0.192
2025-07-09 17:15:51.167711,-1.064,-0.1,-0.196
2025-07-09 17:15:51.168976,-1.064,-0.1,-0.196
2025-07-09 17:15:51.186462,-1.076,-0.1,-0.188
2025-07-09 17:15:51.187744,-1.076,-0.1,-0.188
2025-07-09 17:15:51.205231,-1.072,-0.104,-0.196
2025-07-09 17:15:51.206490,-1.072,-0.104,-0.196
2025-07-09 17:15:51.224515,-1.072,-0.096,-0.192
2025-07-09 17:15:51.225886,-1.072,-0.096,-0.192
2025-07-09 17:15:51.243936,-1.072,-0.104,-0.184
2025-07-09 17:15:51.245289,-1.072,-0.104,-0.184
2025-07-09 17:15:51.261553,-1.072,-0.1,-0.188
2025-07-09 17:15:51.262782,-1.072,-0.1,-0.188
2025-07-09 17:15:51.280896,-1.06,-0.088,-0.192
2025-07-09 17:15:51.282196,-1.06,-0.088,-0.192
2025-07-09 17:15:51.299062,-1.068,-0.092,-0.176
2025-07-09 17:15:51.300270,-1.068,-0.092,-0.176
2025-07-09 17:15:51.317705,-1.064,-0.1,-0.18
2025-07-09 17:15:51.318885,-1.064,-0.1,-0.18
2025-07-09 17:15:51.336455,-1.064,-0.1,-0.184
2025-07-09 17:15:51.337620,-1.064,-0.1,-0.184
2025-07-09 17:15:51.355231,-1.064,-0.104,-0.184
2025-07-09 17:15:51.356383,-1.064,-0.104,-0.184
2025-07-09 17:15:51.392697,-1.068,-0.104,-0.18
2025-07-09 17:15:51.393858,-1.068,-0.104,-0.18
2025-07-09 17:15:51.411458,-1.06,-0.096,-0.176
2025-07-09 17:15:51.412999,-1.06,-0.096,-0.176
2025-07-09 17:15:51.430218,-1.068,-0.108,-0.18
2025-07-09 17:15:51.431402,-1.068,-0.108,-0.18
2025-07-09 17:15:51.448972,-1.068,-0.108,-0.184
2025-07-09 17:15:51.450144,-1.068,-0.108,-0.184
2025-07-09 17:15:51.467737,-1.072,-0.104,-0.176
2025-07-09 17:15:51.468999,-1.072,-0.104,-0.176
2025-07-09 17:15:51.486480,-1.076,-0.104,-0.184
2025-07-09 17:15:51.487676,-1.076,-0.104,-0.184
2025-07-09 17:15:51.505236,-1.068,-0.1,-0.18
2025-07-09 17:15:51.506428,-1.068,-0.1,-0.18
2025-07-09 17:15:51.523996,-1.068,-0.1,-0.176
2025-07-09 17:15:51.525182,-1.068,-0.1,-0.176
2025-07-09 17:15:51.542717,-1.072,-0.104,-0.172
2025-07-09 17:15:51.543913,-1.072,-0.104,-0.172
2025-07-09 17:15:51.561473,-1.06,-0.096,-0.18
2025-07-09 17:15:51.562643,-1.06,-0.096,-0.18
2025-07-09 17:15:51.580237,-1.068,-0.108,-0.172
2025-07-09 17:15:51.581416,-1.068,-0.108,-0.172
2025-07-09 17:15:51.598989,-1.06,-0.092,-0.188
2025-07-09 17:15:51.600191,-1.06,-0.092,-0.188
2025-07-09 17:15:51.617734,-1.064,-0.1,-0.18
2025-07-09 17:15:51.618919,-1.064,-0.1,-0.18
2025-07-09 17:15:51.636500,-1.064,-0.092,-0.184
2025-07-09 17:15:51.637674,-1.064,-0.092,-0.184
2025-07-09 17:15:51.655239,-1.064,-0.096,-0.184
2025-07-09 17:15:51.656407,-1.064,-0.096,-0.184
2025-07-09 17:15:51.692756,-1.072,-0.1,-0.18
2025-07-09 17:15:51.693934,-1.072,-0.1,-0.18
2025-07-09 17:15:51.711468,-1.076,-0.108,-0.184
2025-07-09 17:15:51.712627,-1.076,-0.108,-0.184
2025-07-09 17:15:51.730221,-1.064,-0.1,-0.188
2025-07-09 17:15:51.731404,-1.064,-0.1,-0.188
2025-07-09 17:15:51.748991,-1.068,-0.104,-0.188
2025-07-09 17:15:51.750159,-1.068,-0.104,-0.188
2025-07-09 17:15:51.767732,-1.064,-0.104,-0.18
2025-07-09 17:15:51.768926,-1.064,-0.104,-0.18
2025-07-09 17:15:51.786476,-1.064,-0.1,-0.18
2025-07-09 17:15:51.787675,-1.064,-0.1,-0.18
2025-07-09 17:15:51.805274,-1.072,-0.1,-0.192
2025-07-09 17:15:51.806483,-1.072,-0.1,-0.192
2025-07-09 17:15:51.823971,-1.068,-0.104,-0.188
2025-07-09 17:15:51.825130,-1.068,-0.104,-0.188
2025-07-09 17:15:51.842719,-1.072,-0.104,-0.188
2025-07-09 17:15:51.843901,-1.072,-0.104,-0.188
2025-07-09 17:15:51.861502,-1.072,-0.104,-0.184
2025-07-09 17:15:51.862675,-1.072,-0.104,-0.184
2025-07-09 17:15:51.880232,-1.072,-0.104,-0.192
2025-07-09 17:15:51.881417,-1.072,-0.104,-0.192
2025-07-09 17:15:51.898987,-1.064,-0.1,-0.188
2025-07-09 17:15:51.900176,-1.064,-0.1,-0.188
2025-07-09 17:15:51.917739,-1.06,-0.104,-0.184
2025-07-09 17:15:51.918922,-1.06,-0.104,-0.184
2025-07-09 17:15:51.936471,-1.092,-0.104,-0.176
2025-07-09 17:15:51.937650,-1.092,-0.104,-0.176
2025-07-09 17:15:51.973993,-1.076,-0.104,-0.192
2025-07-09 17:15:51.975165,-1.076,-0.104,-0.192
2025-07-09 17:15:51.992725,-1.068,-0.104,-0.184
2025-07-09 17:15:51.993898,-1.068,-0.104,-0.184
2025-07-09 17:15:52.011464,-1.068,-0.1,-0.184
2025-07-09 17:15:52.012626,-1.068,-0.1,-0.184
2025-07-09 17:15:52.030231,-1.064,-0.112,-0.172
2025-07-09 17:15:52.031396,-1.064,-0.112,-0.172
2025-07-09 17:15:52.048957,-1.064,-0.104,-0.176
2025-07-09 17:15:52.050512,-1.064,-0.104,-0.176
2025-07-09 17:15:52.086469,-1.068,-0.112,-0.18
2025-07-09 17:15:52.087865,-1.068,-0.112,-0.18
2025-07-09 17:15:52.089065,-1.072,-0.1,-0.18
2025-07-09 17:15:52.090092,-1.072,-0.1,-0.18
2025-07-09 17:15:52.105249,-1.064,-0.104,-0.184
2025-07-09 17:15:52.106547,-1.064,-0.104,-0.184
2025-07-09 17:15:52.123976,-1.072,-0.104,-0.188
2025-07-09 17:15:52.125287,-1.072,-0.104,-0.188
2025-07-09 17:15:52.142743,-1.064,-0.104,-0.188
2025-07-09 17:15:52.144057,-1.064,-0.104,-0.188
2025-07-09 17:15:52.161475,-1.068,-0.1,-0.184
2025-07-09 17:15:52.162775,-1.068,-0.1,-0.184
2025-07-09 17:15:52.180225,-1.064,-0.104,-0.176
2025-07-09 17:15:52.181521,-1.064,-0.104,-0.176
2025-07-09 17:15:52.199010,-1.068,-0.104,-0.18
2025-07-09 17:15:52.200316,-1.068,-0.104,-0.18
2025-07-09 17:15:52.217704,-1.064,-0.104,-0.188
2025-07-09 17:15:52.218979,-1.064,-0.104,-0.188
2025-07-09 17:15:52.236441,-1.068,-0.112,-0.184
2025-07-09 17:15:52.237699,-1.068,-0.112,-0.184
2025-07-09 17:15:52.293853,-1.064,-0.112,-0.176
2025-07-09 17:15:52.295342,-1.064,-0.112,-0.176
2025-07-09 17:15:52.296564,-1.076,-0.104,-0.176
2025-07-09 17:15:52.297592,-1.076,-0.104,-0.176
2025-07-09 17:15:52.311548,-1.068,-0.104,-0.176
2025-07-09 17:15:52.312842,-1.068,-0.104,-0.176
2025-07-09 17:15:52.330974,-1.072,-0.112,-0.18
2025-07-09 17:15:52.332374,-1.072,-0.112,-0.18
2025-07-09 17:15:52.349051,-1.076,-0.108,-0.18
2025-07-09 17:15:52.350366,-1.076,-0.108,-0.18
2025-07-09 17:15:52.367689,-1.076,-0.1,-0.18
2025-07-09 17:15:52.368962,-1.076,-0.1,-0.18
2025-07-09 17:15:52.386437,-1.064,-0.108,-0.172
2025-07-09 17:15:52.387716,-1.064,-0.108,-0.172
2025-07-09 17:15:52.405206,-1.072,-0.104,-0.18
2025-07-09 17:15:52.406482,-1.072,-0.104,-0.18
2025-07-09 17:15:52.423945,-1.068,-0.1,-0.18
2025-07-09 17:15:52.425195,-1.068,-0.1,-0.18
2025-07-09 17:15:52.442685,-1.064,-0.112,-0.18
2025-07-09 17:15:52.443957,-1.064,-0.112,-0.18
2025-07-09 17:15:52.461465,-1.068,-0.1,-0.176
2025-07-09 17:15:52.462716,-1.068,-0.1,-0.176
2025-07-09 17:15:52.480194,-1.064,-0.104,-0.18
2025-07-09 17:15:52.481448,-1.064,-0.104,-0.18
2025-07-09 17:15:52.498953,-1.068,-0.104,-0.18
2025-07-09 17:15:52.500211,-1.068,-0.104,-0.18
2025-07-09 17:15:52.517718,-1.072,-0.112,-0.184
2025-07-09 17:15:52.518978,-1.072,-0.112,-0.184
2025-07-09 17:15:52.555198,-1.068,-0.1,-0.18
2025-07-09 17:15:52.556461,-1.068,-0.1,-0.18
2025-07-09 17:15:52.573962,-1.076,-0.104,-0.184
2025-07-09 17:15:52.575212,-1.076,-0.104,-0.184
2025-07-09 17:15:52.592690,-1.064,-0.108,-0.184
2025-07-09 17:15:52.593945,-1.064,-0.108,-0.184
2025-07-09 17:15:52.611439,-1.068,-0.104,-0.184
2025-07-09 17:15:52.612687,-1.068,-0.104,-0.184
2025-07-09 17:15:52.630207,-1.072,-0.108,-0.184
2025-07-09 17:15:52.631459,-1.072,-0.108,-0.184
2025-07-09 17:15:52.648937,-1.072,-0.108,-0.18
2025-07-09 17:15:52.650187,-1.072,-0.108,-0.18
2025-07-09 17:15:52.667691,-1.076,-0.108,-0.188
2025-07-09 17:15:52.668940,-1.076,-0.108,-0.188
2025-07-09 17:15:52.686467,-1.068,-0.1,-0.188
2025-07-09 17:15:52.688142,-1.068,-0.1,-0.188
2025-07-09 17:15:52.705195,-1.076,-0.108,-0.188
2025-07-09 17:15:52.706450,-1.076,-0.108,-0.188
2025-07-09 17:15:52.723948,-1.076,-0.112,-0.188
2025-07-09 17:15:52.725203,-1.076,-0.112,-0.188
2025-07-09 17:15:52.742715,-1.068,-0.1,-0.188
2025-07-09 17:15:52.743992,-1.068,-0.1,-0.188
2025-07-09 17:15:52.761443,-1.06,-0.108,-0.192
2025-07-09 17:15:52.762710,-1.06,-0.108,-0.192
2025-07-09 17:15:52.780197,-1.064,-0.112,-0.18
2025-07-09 17:15:52.781453,-1.064,-0.112,-0.18
2025-07-09 17:15:52.798976,-1.072,-0.112,-0.192
2025-07-09 17:15:52.800258,-1.072,-0.112,-0.192
2025-07-09 17:15:52.817681,-1.06,-0.116,-0.18
2025-07-09 17:15:52.819032,-1.06,-0.116,-0.18
2025-07-09 17:15:52.855250,-1.06,-0.112,-0.176
2025-07-09 17:15:52.856526,-1.06,-0.112,-0.176
2025-07-09 17:15:52.873930,-1.06,-0.12,-0.18
2025-07-09 17:15:52.875195,-1.06,-0.12,-0.18
2025-07-09 17:15:52.892685,-1.076,-0.124,-0.188
2025-07-09 17:15:52.893962,-1.076,-0.124,-0.188
2025-07-09 17:15:52.911454,-1.076,-0.124,-0.192
2025-07-09 17:15:52.912718,-1.076,-0.124,-0.192
2025-07-09 17:15:52.930179,-1.072,-0.128,-0.18
2025-07-09 17:15:52.931469,-1.072,-0.128,-0.18
2025-07-09 17:15:52.967819,-1.064,-0.128,-0.18
2025-07-09 17:15:52.969293,-1.064,-0.128,-0.18
2025-07-09 17:15:52.970520,-1.064,-0.128,-0.18
2025-07-09 17:15:52.971601,-1.064,-0.128,-0.18
2025-07-09 17:15:52.986461,-1.064,-0.116,-0.172
2025-07-09 17:15:52.987797,-1.064,-0.116,-0.172
2025-07-09 17:15:53.005178,-1.06,-0.124,-0.188
2025-07-09 17:15:53.006455,-1.06,-0.124,-0.188
2025-07-09 17:15:53.023979,-1.06,-0.12,-0.172
2025-07-09 17:15:53.025280,-1.06,-0.12,-0.172
2025-07-09 17:15:53.042680,-1.072,-0.124,-0.176
2025-07-09 17:15:53.043973,-1.072,-0.124,-0.176
2025-07-09 17:15:53.061437,-1.072,-0.12,-0.168
2025-07-09 17:15:53.062707,-1.072,-0.12,-0.168
2025-07-09 17:15:53.080206,-1.076,-0.116,-0.168
2025-07-09 17:15:53.081465,-1.076,-0.116,-0.168
2025-07-09 17:15:53.098955,-1.072,-0.116,-0.168
2025-07-09 17:15:53.100226,-1.072,-0.116,-0.168
2025-07-09 17:15:53.136468,-1.072,-0.116,-0.16
2025-07-09 17:15:53.137748,-1.072,-0.116,-0.16
2025-07-09 17:15:53.155199,-1.068,-0.104,-0.164
2025-07-09 17:15:53.156461,-1.068,-0.104,-0.164
2025-07-09 17:15:53.173942,-1.072,-0.088,-0.16
2025-07-09 17:15:53.175255,-1.072,-0.088,-0.16
2025-07-09 17:15:53.192722,-1.072,-0.088,-0.16
2025-07-09 17:15:53.194011,-1.072,-0.088,-0.16
2025-07-09 17:15:53.211460,-1.072,-0.104,-0.16
2025-07-09 17:15:53.212754,-1.072,-0.104,-0.16
2025-07-09 17:15:53.230210,-1.064,-0.088,-0.156
2025-07-09 17:15:53.231507,-1.064,-0.088,-0.156
2025-07-09 17:15:53.248972,-1.06,-0.096,-0.152
2025-07-09 17:15:53.250261,-1.06,-0.096,-0.152
2025-07-09 17:15:53.267702,-1.068,-0.104,-0.164
2025-07-09 17:15:53.268980,-1.068,-0.104,-0.164
2025-07-09 17:15:53.286422,-1.072,-0.1,-0.16
2025-07-09 17:15:53.287694,-1.072,-0.1,-0.16
2025-07-09 17:15:53.306749,-1.072,-0.104,-0.164
2025-07-09 17:15:53.308513,-1.072,-0.104,-0.164
2025-07-09 17:15:53.325106,-1.064,-0.104,-0.164
2025-07-09 17:15:53.326507,-1.064,-0.104,-0.164
2025-07-09 17:15:53.342796,-1.072,-0.108,-0.168
2025-07-09 17:15:53.344139,-1.072,-0.108,-0.168
2025-07-09 17:15:53.362079,-1.08,-0.112,-0.172
2025-07-09 17:15:53.363379,-1.08,-0.112,-0.172
2025-07-09 17:15:53.380254,-1.06,-0.12,-0.172
2025-07-09 17:15:53.381476,-1.06,-0.12,-0.172
2025-07-09 17:15:53.398956,-1.076,-0.112,-0.176
2025-07-09 17:15:53.400161,-1.076,-0.112,-0.176
2025-07-09 17:15:53.436436,-1.068,-0.108,-0.184
2025-07-09 17:15:53.437645,-1.068,-0.108,-0.184
2025-07-09 17:15:53.455205,-1.068,-0.108,-0.18
2025-07-09 17:15:53.456393,-1.068,-0.108,-0.18
2025-07-09 17:15:53.473923,-1.068,-0.116,-0.192
2025-07-09 17:15:53.475115,-1.068,-0.116,-0.192
2025-07-09 17:15:53.492678,-1.072,-0.112,-0.188
2025-07-09 17:15:53.493869,-1.072,-0.112,-0.188
2025-07-09 17:15:53.511462,-1.068,-0.112,-0.196
2025-07-09 17:15:53.512680,-1.068,-0.112,-0.196
2025-07-09 17:15:53.530193,-1.076,-0.12,-0.192
2025-07-09 17:15:53.531409,-1.076,-0.12,-0.192
2025-07-09 17:15:53.548948,-1.072,-0.112,-0.204
2025-07-09 17:15:53.550161,-1.072,-0.112,-0.204
2025-07-09 17:15:53.567713,-1.072,-0.12,-0.196
2025-07-09 17:15:53.568923,-1.072,-0.12,-0.196
2025-07-09 17:15:53.586445,-1.076,-0.12,-0.208
2025-07-09 17:15:53.587681,-1.076,-0.12,-0.208
2025-07-09 17:15:53.605193,-1.08,-0.112,-0.204
2025-07-09 17:15:53.606415,-1.08,-0.112,-0.204
2025-07-09 17:15:53.623963,-1.068,-0.116,-0.204
2025-07-09 17:15:53.625188,-1.068,-0.116,-0.204
2025-07-09 17:15:53.642694,-1.064,-0.12,-0.196
2025-07-09 17:15:53.643928,-1.064,-0.12,-0.196
2025-07-09 17:15:53.661440,-1.072,-0.104,-0.192
2025-07-09 17:15:53.662656,-1.072,-0.104,-0.192
2025-07-09 17:15:53.680218,-1.076,-0.104,-0.184
2025-07-09 17:15:53.681438,-1.076,-0.104,-0.184
2025-07-09 17:15:53.717697,-1.076,-0.104,-0.188
2025-07-09 17:15:53.718931,-1.076,-0.104,-0.188
2025-07-09 17:15:53.736460,-1.076,-0.108,-0.18
2025-07-09 17:15:53.737678,-1.076,-0.108,-0.18
2025-07-09 17:15:53.755226,-1.064,-0.112,-0.18
2025-07-09 17:15:53.756481,-1.064,-0.112,-0.18
2025-07-09 17:15:53.773952,-1.072,-0.092,-0.18
2025-07-09 17:15:53.775174,-1.072,-0.092,-0.18
2025-07-09 17:15:53.792716,-1.076,-0.104,-0.18
2025-07-09 17:15:53.793937,-1.076,-0.104,-0.18
2025-07-09 17:15:53.811444,-1.072,-0.088,-0.176
2025-07-09 17:15:53.812670,-1.072,-0.088,-0.176
2025-07-09 17:15:53.830187,-1.072,-0.092,-0.176
2025-07-09 17:15:53.831402,-1.072,-0.092,-0.176
2025-07-09 17:15:53.848962,-1.068,-0.088,-0.176
2025-07-09 17:15:53.850171,-1.068,-0.088,-0.176
2025-07-09 17:15:53.867684,-1.076,-0.088,-0.172
2025-07-09 17:15:53.868897,-1.076,-0.088,-0.172
2025-07-09 17:15:53.886441,-1.064,-0.1,-0.164
2025-07-09 17:15:53.887667,-1.064,-0.1,-0.164
2025-07-09 17:15:53.905207,-1.068,-0.096,-0.168
2025-07-09 17:15:53.906409,-1.068,-0.096,-0.168
2025-07-09 17:15:53.923942,-1.072,-0.088,-0.176
2025-07-09 17:15:53.925155,-1.072,-0.088,-0.176
2025-07-09 17:15:53.942688,-1.068,-0.092,-0.168
2025-07-09 17:15:53.944342,-1.068,-0.092,-0.168
2025-07-09 17:15:53.961453,-1.068,-0.084,-0.172
2025-07-09 17:15:53.962686,-1.068,-0.084,-0.172
2025-07-09 17:15:53.998983,-1.06,-0.088,-0.176
2025-07-09 17:15:54.000244,-1.06,-0.088,-0.176
2025-07-09 17:15:54.017712,-1.06,-0.088,-0.18
2025-07-09 17:15:54.018938,-1.06,-0.088,-0.18
2025-07-09 17:15:54.036441,-1.072,-0.096,-0.168
2025-07-09 17:15:54.037660,-1.072,-0.096,-0.168
2025-07-09 17:15:54.055203,-1.064,-0.092,-0.18
2025-07-09 17:15:54.056430,-1.064,-0.092,-0.18
2025-07-09 17:15:54.073955,-1.072,-0.088,-0.168
2025-07-09 17:15:54.075177,-1.072,-0.088,-0.168
2025-07-09 17:15:54.092685,-1.06,-0.092,-0.164
2025-07-09 17:15:54.093904,-1.06,-0.092,-0.164
2025-07-09 17:15:54.111432,-1.064,-0.1,-0.168
2025-07-09 17:15:54.112652,-1.064,-0.1,-0.168
2025-07-09 17:15:54.130216,-1.064,-0.096,-0.172
2025-07-09 17:15:54.131436,-1.064,-0.096,-0.172
2025-07-09 17:15:54.148939,-1.064,-0.104,-0.16
2025-07-09 17:15:54.150162,-1.064,-0.104,-0.16
2025-07-09 17:15:54.167694,-1.068,-0.096,-0.156
2025-07-09 17:15:54.168929,-1.068,-0.096,-0.156
2025-07-09 17:15:54.186456,-1.068,-0.1,-0.164
2025-07-09 17:15:54.187783,-1.068,-0.1,-0.164
2025-07-09 17:15:54.205197,-1.06,-0.1,-0.164
2025-07-09 17:15:54.206424,-1.06,-0.1,-0.164
2025-07-09 17:15:54.223937,-1.064,-0.096,-0.172
2025-07-09 17:15:54.225164,-1.064,-0.096,-0.172
2025-07-09 17:15:54.242707,-1.06,-0.108,-0.16
2025-07-09 17:15:54.243950,-1.06,-0.108,-0.16
2025-07-09 17:15:54.261432,-1.064,-0.104,-0.168
2025-07-09 17:15:54.262651,-1.064,-0.104,-0.168
2025-07-09 17:15:54.298965,-1.06,-0.096,-0.172
2025-07-09 17:15:54.300193,-1.06,-0.096,-0.172
2025-07-09 17:15:54.317683,-1.068,-0.096,-0.172
2025-07-09 17:15:54.318912,-1.068,-0.096,-0.172
2025-07-09 17:15:54.337074,-1.068,-0.104,-0.172
2025-07-09 17:15:54.338371,-1.068,-0.104,-0.172
2025-07-09 17:15:54.356353,-1.068,-0.1,-0.176
2025-07-09 17:15:54.357688,-1.068,-0.1,-0.176
2025-07-09 17:15:54.374035,-1.072,-0.092,-0.172
2025-07-09 17:15:54.375294,-1.072,-0.092,-0.172
2025-07-09 17:15:54.393354,-1.068,-0.096,-0.184
2025-07-09 17:15:54.394680,-1.068,-0.096,-0.184
2025-07-09 17:15:54.411539,-1.068,-0.092,-0.188
2025-07-09 17:15:54.412796,-1.068,-0.092,-0.188
2025-07-09 17:15:54.430187,-1.06,-0.096,-0.192
2025-07-09 17:15:54.431431,-1.06,-0.096,-0.192
2025-07-09 17:15:54.448942,-1.072,-0.104,-0.192
2025-07-09 17:15:54.450163,-1.072,-0.104,-0.192
2025-07-09 17:15:54.467680,-1.076,-0.096,-0.2
2025-07-09 17:15:54.468879,-1.076,-0.096,-0.2
2025-07-09 17:15:54.486401,-1.076,-0.092,-0.192
2025-07-09 17:15:54.487597,-1.076,-0.092,-0.192
2025-07-09 17:15:54.505158,-1.076,-0.1,-0.196
2025-07-09 17:15:54.506359,-1.076,-0.1,-0.196
2025-07-09 17:15:54.523929,-1.076,-0.116,-0.204
2025-07-09 17:15:54.525131,-1.076,-0.116,-0.204
2025-07-09 17:15:54.542657,-1.1,-0.108,-0.208
2025-07-09 17:15:54.543855,-1.1,-0.108,-0.208
2025-07-09 17:15:54.561411,-1.1,-0.108,-0.204
2025-07-09 17:15:54.562609,-1.1,-0.108,-0.204
2025-07-09 17:15:54.598962,-1.096,-0.1,-0.208
2025-07-09 17:15:54.600632,-1.096,-0.1,-0.208
2025-07-09 17:15:54.617709,-1.092,-0.092,-0.212
2025-07-09 17:15:54.618958,-1.092,-0.092,-0.212
2025-07-09 17:15:54.636441,-1.068,-0.096,-0.204
2025-07-09 17:15:54.637664,-1.068,-0.096,-0.204
2025-07-09 17:15:54.655192,-1.068,-0.1,-0.212
2025-07-09 17:15:54.656406,-1.068,-0.1,-0.212
2025-07-09 17:15:54.673948,-1.068,-0.104,-0.2
2025-07-09 17:15:54.675167,-1.068,-0.104,-0.2
2025-07-09 17:15:54.692680,-1.068,-0.088,-0.188
2025-07-09 17:15:54.693906,-1.068,-0.088,-0.188
2025-07-09 17:15:54.711430,-1.064,-0.088,-0.196
2025-07-09 17:15:54.712652,-1.064,-0.088,-0.196
2025-07-09 17:15:54.730198,-1.068,-0.076,-0.176
2025-07-09 17:15:54.731412,-1.068,-0.076,-0.176
2025-07-09 17:15:54.748925,-1.068,-0.08,-0.176
2025-07-09 17:15:54.750149,-1.068,-0.08,-0.176
2025-07-09 17:15:54.767692,-1.056,-0.092,-0.164
2025-07-09 17:15:54.768927,-1.056,-0.092,-0.164
2025-07-09 17:15:54.786453,-1.068,-0.084,-0.156
2025-07-09 17:15:54.787712,-1.068,-0.084,-0.156
2025-07-09 17:15:54.805185,-1.052,-0.092,-0.148
2025-07-09 17:15:54.806413,-1.052,-0.092,-0.148
2025-07-09 17:15:54.823935,-1.06,-0.096,-0.148
2025-07-09 17:15:54.825165,-1.06,-0.096,-0.148
2025-07-09 17:15:54.842703,-1.06,-0.092,-0.144
2025-07-09 17:15:54.843978,-1.06,-0.092,-0.144
2025-07-09 17:15:54.880183,-1.06,-0.088,-0.14
2025-07-09 17:15:54.881409,-1.06,-0.088,-0.14
2025-07-09 17:15:54.898973,-1.056,-0.088,-0.14
2025-07-09 17:15:54.900211,-1.056,-0.088,-0.14
2025-07-09 17:15:54.917680,-1.056,-0.08,-0.14
2025-07-09 17:15:54.918912,-1.056,-0.08,-0.14
2025-07-09 17:15:54.936435,-1.06,-0.072,-0.152
2025-07-09 17:15:54.937671,-1.06,-0.072,-0.152
2025-07-09 17:15:54.955365,-1.064,-0.068,-0.152
2025-07-09 17:15:54.956538,-1.064,-0.068,-0.152
2025-07-09 17:15:54.973977,-1.072,-0.068,-0.164
2025-07-09 17:15:54.975264,-1.072,-0.068,-0.164
2025-07-09 17:15:54.992713,-1.076,-0.072,-0.18
