time,x,y,z
2025-07-10 14:48:42.822808,-0.92,0.064,-0.54
2025-07-10 14:48:42.824098,-0.92,0.064,-0.54
2025-07-10 14:48:42.841573,-0.924,0.048,-0.544
2025-07-10 14:48:42.842864,-0.924,0.048,-0.544
2025-07-10 14:48:42.860299,-0.92,0.068,-0.54
2025-07-10 14:48:42.861578,-0.92,0.068,-0.54
2025-07-10 14:48:42.879048,-0.92,0.088,-0.556
2025-07-10 14:48:42.880337,-0.92,0.088,-0.556
2025-07-10 14:48:42.897824,-0.92,0.112,-0.556
2025-07-10 14:48:42.899107,-0.92,0.112,-0.556
2025-07-10 14:48:42.916553,-0.916,0.132,-0.564
2025-07-10 14:48:42.917875,-0.916,0.132,-0.564
2025-07-10 14:48:42.935310,-0.908,0.124,-0.596
2025-07-10 14:48:42.936619,-0.908,0.124,-0.596
2025-07-10 14:48:42.954076,-0.908,0.128,-0.596
2025-07-10 14:48:42.955356,-0.908,0.128,-0.596
2025-07-10 14:48:42.972806,-0.912,0.144,-0.584
2025-07-10 14:48:42.974133,-0.912,0.144,-0.584
2025-07-10 14:48:42.991548,-0.9,0.156,-0.592
2025-07-10 14:48:42.992850,-0.9,0.156,-0.592
2025-07-10 14:48:43.010332,-0.9,0.14,-0.6
2025-07-10 14:48:43.011633,-0.9,0.14,-0.6
2025-07-10 14:48:43.047824,-0.916,0.1,-0.6
2025-07-10 14:48:43.049128,-0.916,0.1,-0.6
2025-07-10 14:48:43.066571,-0.904,0.124,-0.596
2025-07-10 14:48:43.067870,-0.904,0.124,-0.596
2025-07-10 14:48:43.085300,-0.88,0.144,-0.596
2025-07-10 14:48:43.086580,-0.88,0.144,-0.596
2025-07-10 14:48:43.104048,-0.864,0.112,-0.596
2025-07-10 14:48:43.105355,-0.864,0.112,-0.596
2025-07-10 14:48:43.122829,-0.88,0.072,-0.584
2025-07-10 14:48:43.124110,-0.88,0.072,-0.584
2025-07-10 14:48:43.141555,-0.884,0.096,-0.588
2025-07-10 14:48:43.142811,-0.884,0.096,-0.588
2025-07-10 14:48:43.160302,-0.876,0.116,-0.6
2025-07-10 14:48:43.161581,-0.876,0.116,-0.6
2025-07-10 14:48:43.179070,-0.872,0.112,-0.596
2025-07-10 14:48:43.180353,-0.872,0.112,-0.596
2025-07-10 14:48:43.197800,-0.884,0.096,-0.596
2025-07-10 14:48:43.199076,-0.884,0.096,-0.596
2025-07-10 14:48:43.216555,-0.892,0.068,-0.58
2025-07-10 14:48:43.217848,-0.892,0.068,-0.58
2025-07-10 14:48:43.235325,-0.908,0.068,-0.592
2025-07-10 14:48:43.236630,-0.908,0.068,-0.592
2025-07-10 14:48:43.254054,-0.904,0.068,-0.6
2025-07-10 14:48:43.255337,-0.904,0.068,-0.6
2025-07-10 14:48:43.272803,-0.904,0.072,-0.592
2025-07-10 14:48:43.274092,-0.904,0.072,-0.592
2025-07-10 14:48:43.291575,-0.92,0.128,-0.584
2025-07-10 14:48:43.292847,-0.92,0.128,-0.584
2025-07-10 14:48:43.329057,-0.892,0.132,-0.6
2025-07-10 14:48:43.330346,-0.892,0.132,-0.6
2025-07-10 14:48:43.347832,-0.892,0.036,-0.608
2025-07-10 14:48:43.349125,-0.892,0.036,-0.608
2025-07-10 14:48:43.366557,-0.9,0.036,-0.612
2025-07-10 14:48:43.367848,-0.9,0.036,-0.612
2025-07-10 14:48:43.385333,-0.892,0.092,-0.628
2025-07-10 14:48:43.386702,-0.892,0.092,-0.628
2025-07-10 14:48:43.404080,-0.868,0.1,-0.636
2025-07-10 14:48:43.405379,-0.868,0.1,-0.636
2025-07-10 14:48:43.422804,-0.88,0.068,-0.632
2025-07-10 14:48:43.424097,-0.88,0.068,-0.632
2025-07-10 14:48:43.441551,-0.9,0.08,-0.596
2025-07-10 14:48:43.442835,-0.9,0.08,-0.596
2025-07-10 14:48:43.460330,-0.904,0.096,-0.608
2025-07-10 14:48:43.461617,-0.904,0.096,-0.608
2025-07-10 14:48:43.479063,-0.9,0.064,-0.612
2025-07-10 14:48:43.480356,-0.9,0.064,-0.612
2025-07-10 14:48:43.497821,-0.912,0.064,-0.616
2025-07-10 14:48:43.499114,-0.912,0.064,-0.616
2025-07-10 14:48:43.516583,-0.904,0.068,-0.596
2025-07-10 14:48:43.517867,-0.904,0.068,-0.596
2025-07-10 14:48:43.535320,-0.888,0.012,-0.624
2025-07-10 14:48:43.536616,-0.888,0.012,-0.624
2025-07-10 14:48:43.554059,-0.908,-0.032,-0.612
2025-07-10 14:48:43.555360,-0.908,-0.032,-0.612
2025-07-10 14:48:43.572825,-0.912,0.012,-0.608
2025-07-10 14:48:43.574119,-0.912,0.012,-0.608
2025-07-10 14:48:43.610312,-0.892,0.06,-0.64
2025-07-10 14:48:43.611635,-0.892,0.06,-0.64
2025-07-10 14:48:43.629085,-0.876,0.06,-0.66
2025-07-10 14:48:43.630378,-0.876,0.06,-0.66
2025-07-10 14:48:43.647822,-0.892,0.072,-0.672
2025-07-10 14:48:43.649114,-0.892,0.072,-0.672
2025-07-10 14:48:43.666559,-0.896,0.072,-0.68
2025-07-10 14:48:43.667857,-0.896,0.072,-0.68
2025-07-10 14:48:43.685325,-0.872,0.084,-0.672
2025-07-10 14:48:43.686618,-0.872,0.084,-0.672
2025-07-10 14:48:43.704055,-0.836,0.072,-0.688
2025-07-10 14:48:43.705343,-0.836,0.072,-0.688
2025-07-10 14:48:43.722803,-0.824,0.052,-0.672
2025-07-10 14:48:43.724087,-0.824,0.052,-0.672
2025-07-10 14:48:43.741577,-0.812,0.044,-0.676
2025-07-10 14:48:43.742856,-0.812,0.044,-0.676
2025-07-10 14:48:43.760306,-0.796,0.028,-0.7
2025-07-10 14:48:43.761575,-0.796,0.028,-0.7
2025-07-10 14:48:43.779532,-0.784,0.02,-0.684
2025-07-10 14:48:43.780897,-0.784,0.02,-0.684
2025-07-10 14:48:43.801448,-0.796,0.04,-0.684
2025-07-10 14:48:43.802379,-0.796,0.04,-0.684
2025-07-10 14:48:43.816668,-0.812,0.028,-0.672
2025-07-10 14:48:43.817970,-0.812,0.028,-0.672
2025-07-10 14:48:43.835317,-0.852,0.012,-0.66
2025-07-10 14:48:43.836612,-0.852,0.012,-0.66
2025-07-10 14:48:43.854080,-0.872,0.024,-0.656
2025-07-10 14:48:43.855366,-0.872,0.024,-0.656
2025-07-10 14:48:43.872809,-0.86,0.012,-0.652
2025-07-10 14:48:43.874098,-0.86,0.012,-0.652
2025-07-10 14:48:43.910326,-0.852,0.012,-0.644
2025-07-10 14:48:43.911617,-0.852,0.012,-0.644
